,place,address,Latitude,Longitude,k_means_cluster
1640,서귀포천문과학문화관,제주특별자치도 서귀포시 1100로 506-1,33.2876905,126.4619885,2
1641,조천만세동산,제주특별자치도 제주시 조천읍 신북로 303,33.5415236,126.6425739,3
1642,주상절리관광안내소,제주특별자치도 서귀포시 이어도로 36-30,33.240469,126.493008,2
1643,제주카페거리,제주특별자치도 제주시 용담삼동,33.5164659,126.4922919,3
1644,비양도망대,제주특별자치도 제주시 우도면 연평리,33.5033191,126.9556775,1
1645,추사유배지,제주특별자치도 서귀포시 대정읍 추사로 44,33.249837,126.2786308,0
1646,사려니숲,제주특별자치도 서귀포시 남원읍 수망리,33.3508829,126.6980129,2
1647,도구리알,제주특별자치도 서귀포시 대정읍,33.2268151,126.2522254,0
1648,신흥해수욕장,제주특별자치도 제주시 조천읍 신흥리,33.5447774,126.650164,3
1649,월평마을 아왜낭목 쉼터,제주특별자치도 서귀포시 월평동 738,33.2434851,126.4585916,0
1650,한라산둘레길 수악길,제주특별자치도 서귀포시 남원읍 하례리 산 10-12,33.3420367,126.5884214,2
1651,산천단,제주특별자치도 제주시 아라일동 375-4,33.4473312,126.5545059,3
1652,검은오름,제주특별자치도 제주시 연동 산 110-1,33.4421218,126.4990315,3
1653,쇠머리오름,제주특별자치도 제주시 우도면 연평리 산 23,33.4917225,126.9638534,1
1654,정물오름,제주특별자치도 제주시 한림읍 금악리 산 52-1,33.3376384,126.330349,0
1655,송악산 전망대,제주특별자치도 서귀포시 대정읍 상모리 산 2-13,33.1984435,126.2938879,0
1656,산방산랜드,제주특별자치도 서귀포시 안덕면 사계리 117-2,33.2340862,126.3117458,0
1657,종달리해안도로,제주특별자치도 제주시 구좌읍 종달리 630-1,33.4880673,126.8804954,1
1658,용두암 인증센터,제주특별자치도 제주시 용담이동 493-6,33.5152731,126.5111316,3
1659,올티스,제주특별자치도 제주시 조천읍 거문오름길 23-58,33.4582729,126.7133204,1
1660,화순 곶자왈생태탐방숲길,제주특별자치도 서귀포시 안덕면 화순리,33.2522985,126.3330875,0
1661,한림공원 협재굴,제주특별자치도 제주시 한림읍 협재리,33.3807358,126.2482491,0
1662,제주올레 7코스 여행자센터,제주특별자치도 서귀포시 중정로 22,33.2474043,126.5587322,2
1663,이승이오름,제주특별자치도 서귀포시 남원읍 신례리 산 2-4,33.299995,126.6297939,2
1664,전농로왕벚꽃거리,제주특별자치도 제주시 삼도일동 585-30,33.5043636,126.5184535,3
1665,갯깍주상절리대,제주특별자치도 서귀포시 색달동,33.2814107,126.4111118,0
1666,서우봉 산책로,제주특별자치도 제주시 조천읍 함덕리 163,33.5460806,126.6757452,3
1667,부림온천,제주특별자치도 제주시 과원로 70,33.4758336,126.4914113,3
1668,천아계곡,제주특별자치도 제주시 애월읍 광령리 산 183-2,33.3701721,126.4819697,3
1669,천주교용수성지,제주특별자치도 제주시 한경면 용수1길 108,33.3227927,126.1677958,0
1670,월대천,제주특별자치도 제주시 외도이동 2551,33.4935955,126.4365185,3
1671,소금막해변,제주특별자치도 서귀포시 표선면 표선리,33.3225332,126.8228665,1
1672,돈내코계곡,제주특별자치도 서귀포시 돈내코로 137,33.3005301,126.5817449,2
1673,큰바리메,제주특별자치도 제주시 애월읍 어음리 산 21,33.3783196,126.3875801,0
1674,새섬,제주특별자치도 서귀포시 서귀동 산 3-2,33.2363626,126.5614819,2
1675,생이기정,제주특별자치도 제주시 한경면 용수리,33.3227424,126.1818541,0
1676,고스트타운,제주특별자치도 제주시 애월읍 부룡수길 35-14,33.4749472,126.3553798,0
1677,설록다원도순,제주특별자치도 서귀포시 중산간서로356번길 152-41,33.272975,126.4830571,2
1678,큰엉,제주특별자치도 서귀포시 남원읍 남원리,33.288528,126.7041357,2
1679,제지기오름,제주특별자치도 서귀포시 보목동 275-1,33.240809,126.6101421,2
1680,화순곶자왈,제주특별자치도 서귀포시 안덕면 화순리,33.2522985,126.3330875,0
1681,보롬왓수국길,제주특별자치도 서귀포시 표선면 성읍리,33.4112985,126.7819256,1
1682,제주삼나무길,제주특별자치도 제주시 봉개동,33.4560252,126.609871,3
1683,한라산 웃세붉은오름,제주특별자치도 서귀포시 서호동 산 183-1,33.2804402,126.5170582,2
1684,제주올레1코스 공식안내소,제주특별자치도 서귀포시 성산읍 시흥상동로53번길 88-46,33.4746223,126.8860014,1
1685,두산봉,제주특별자치도 서귀포시 성산읍 시흥리 2661,33.4769611,126.8873013,1
1686,별도봉,제주특별자치도 제주시 화북일동 4472,33.519308,126.5530793,3
1687,애월돌고래전망대,제주특별자치도 제주시 애월읍 신엄리 2731,33.4785983,126.3635626,0
1688,베릿내오름,제주특별자치도 서귀포시 중문동 3712,33.2514303,126.4348243,0
1689,윗세오름,제주특별자치도 서귀포시 서호동 산 1-1,33.3450493,126.5201639,2
1690,외돌개 전망대,제주특별자치도 서귀포시 서홍동 794-11,33.2400137,126.5461007,2
1691,쉬리의언덕,제주특별자치도 서귀포시 색달동 3039-41,33.2814107,126.4111118,0
1692,거슨세미오름,제주특별자치도 제주시 구좌읍 송당리 산 145,33.4505745,126.759182,1
1693,수산저수지,제주특별자치도 제주시 애월읍 수산리,33.4629834,126.3888949,0
1694,제주커피수목원,제주특별자치도 서귀포시 안덕면 사계리 3136,33.2385352,126.2873322,0
1695,트로이테마농원,제주특별자치도 서귀포시 안덕면 녹차분재로 56,33.2923161,126.2996588,0
1696,한림공원 아열대식물원,제주특별자치도 제주시 한림읍 한림로 300,33.3894949,126.2396825,0
1697,제주웰컴센터,제주특별자치도 제주시 선덕로 23,33.4863166,126.4990979,3
1698,제주탐나라공화국,제주특별자치도 제주시 한림읍 한창로 897,33.3497668,126.3055719,0
1699,성산일출해양도립공원,제주특별자치도 서귀포시 성산읍 성산리,33.4699253,126.932416,1
1700,김녕성세기해변 인증센터,제주특별자치도 제주시 구좌읍 김녕리 497-4,33.5569898,126.7601985,1
1701,한남시험림탐방,제주특별자치도 서귀포시 남원읍 서성로651번길 235,33.3369241,126.6478671,2
1702,1100고지습지 람사르습지,제주특별자치도 서귀포시 색달동 산 1-1,33.2569808,126.3864531,0
1703,산지천,제주특별자치도 제주시 일도1동,33.515012,126.5265039,3
1704,강정천유원지,제주특별자치도 서귀포시 강정동,33.2615636,126.49447,2
1705,알작지해변,제주특별자치도 제주시 내도동 465-2,33.4960701,126.4408718,3
1706,함덕서우봉해변 인증센터,제주특별자치도 제주시 조천읍 함덕리 산 14-53,33.5424495,126.6681379,3
1707,단산,제주특별자치도 서귀포시 대정읍 인성리 21-2,33.2423313,126.2869083,0
1708,느지리오름,제주특별자치도 제주시 한림읍 상명리 산 5,33.3653429,126.2613767,0
1709,녹차동굴,제주특별자치도 서귀포시 표선면 성읍리 2192,33.3815749,126.7869091,1
1710,섯알오름,제주특별자치도 서귀포시 대정읍 상모리 1593-2,33.2065743,126.281281,0
1711,산양곶자왈,제주특별자치도 제주시 한경면 청수리 6,33.3188801,126.2615687,0
1712,대록산,제주특별자치도 서귀포시 표선면 가시리 산 68-9,33.3988071,126.7063341,1
1713,비블리아성서식물원,제주특별자치도 제주시 한림읍 조성로 17,33.352739,126.2776266,0
1714,어음리억새군락지,제주특별자치도 제주시 애월읍 어음리 산 68-5,33.3800321,126.367823,0
1715,월정리카페거리,제주특별자치도 제주시 구좌읍 월정리 652-4,33.5565713,126.794969,1
1716,새미동산,제주특별자치도 제주시 조천읍 종인내길 133,33.4920507,126.6263481,3
1717,귤의 정원 바령,제주특별자치도 제주시 조천읍 선흘남3길 87,33.4777041,126.7135515,1
1718,남원용암해수풀장,제주특별자치도 서귀포시 남원읍 남태해안로 140,33.2812109,126.7340308,2
1719,일출랜드 미천굴,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,33.3835243,126.8413634,1
1720,우도정원,제주특별자치도 제주시 우도면 연평리 1964,33.5019025,126.947025,1
1721,위미동백나무군락,제주특별자치도 서귀포시 남원읍 위미중앙로300번길 15,33.2729065,126.6750488,2
1722,루나폴,제주특별자치도 서귀포시 안덕면 일주서로 1836,33.256807,126.321633,0
1723,제주성지,제주특별자치도 제주시 오현길 61,33.5101353,126.525622,3
1724,연북정,제주특별자치도 제주시 조천읍 조천리 2690,33.5401445,126.6360419,3
1725,절물오름,제주특별자치도 제주시 봉개동 산 78-1,33.4393726,126.6284479,3
1726,오드싱오름,제주특별자치도 제주시 오등동 1554,33.471431,126.5216101,3
1727,알오름,제주특별자치도 제주시 구좌읍 종달리 산 13-1,33.4880673,126.8804954,1
1728,수산한못,제주특별자치도 서귀포시 성산읍 수산리 3990,33.4288322,126.8432339,1
1729,돔베낭골,제주특별자치도 서귀포시 호근동,33.2613388,126.5332641,2
1730,절물자연휴양림 장생의숲길,제주특별자치도 제주시 봉개동 산 78-1,33.4393726,126.6284479,3
1731,제주 종달리전망대,제주특별자치도 제주시 구좌읍 해맞이해안로 2196,33.5291668,126.8538817,1
1732,영락리 방파제,제주특별자치도 서귀포시 대정읍 무릉리 3783-3,33.270264,126.2004199,0
1733,과물노천탕,제주특별자치도 제주시 애월읍 곽지리 1566,33.4499354,126.3041839,0
1734,제주올레19코스 공식안내소,제주특별자치도 제주시 조천읍 조천북6길 44,33.5344076,126.6342455,3
1735,거린사슴 전망대,제주특별자치도 서귀포시 1100로 823,33.3073168,126.4548441,0
1736,성산일출봉 인증센터,제주특별자치도 서귀포시 성산읍 오조리 2-3,33.4685956,126.9242488,1
1737,다락쉼터 인증센터,제주특별자치도 제주시 애월읍 고내리 462,33.4699842,126.3403826,0
1738,법환바당 인증센터,제주특별자치도 서귀포시 막숙포로 61,33.2357749,126.5151584,2
1739,황우치해변,제주특별자치도 서귀포시 안덕면 사계리 79-4,33.2390556,126.3170618,0
1740,대수산봉,제주특별자치도 서귀포시 성산읍 고성리 2039-1,33.4382802,126.9036728,1
1741,황우지해안열두굴,제주특별자치도 서귀포시 서홍동 764-1,33.2419727,126.5507892,2
1742,라온쥬,제주특별자치도 제주시 한림읍 월림리 2365 더마파크 내,33.3542436,126.243167,0
1743,잃어버린마을곤을동,제주특별자치도 제주시 화북일동 4440,33.5217207,126.5571865,3
1744,광치기중간,제주특별자치도 서귀포시 성산읍 고성리,33.4445754,126.9095025,1
1745,삼매봉,제주특별자치도 서귀포시 서홍동 819,33.2439423,126.5463564,2
1746,복자 김기량 순교현양비,제주특별자치도 제주시 조천읍 일주동로 1216,33.5393114,126.6638893,3
1747,왕이메,제주특별자치도 서귀포시 안덕면 광평리 산 79,33.340233,126.374785,0
1748,원당봉,제주특별자치도 제주시 조천읍 신촌리 산 1,33.5256504,126.6006948,3
1749,아라고나이트 고온천,제주특별자치도 서귀포시 안덕면 산록남로762번길 71 디아넥스 1층,33.3057651,126.3888509,0
1750,송악산 진지동굴,제주특별자치도 서귀포시 대정읍 상모리,33.2218976,126.2741296,0
1751,식산봉,제주특별자치도 서귀포시 성산읍 오조리 313,33.4656758,126.9196473,1
1752,송악산 인증센터,제주특별자치도 서귀포시 대정읍 상모리 157-2,33.2067186,126.2895952,0
1753,세미양오름,제주특별자치도 제주시 아라일동 산 24-2 일대,33.4398125,126.5619905,3
1754,서건도,제주특별자치도 서귀포시 강정동 산 1,33.23033,126.4984729,2
1755,보목해안도로,제주특별자치도 서귀포시 보목동,33.2460103,126.6009132,2
1756,올레요7쉼터,제주특별자치도 서귀포시 이어도로 826-86,33.2339546,126.5025264,2
1757,김녕금속공예벽화마을,제주특별자치도 제주시 구좌읍 김녕리 4026,33.558005,126.7465001,1
1758,선인장자생지,제주특별자치도 제주시 한림읍 월령리,33.3699811,126.2246483,0
1759,한라산 정상안내소,제주특별자치도 서귀포시 상효동,33.3306923,126.5673572,2
1760,감사공묘역,제주특별자치도 제주시 조천읍 함대로 362,33.5130047,126.66087,3
1761,수산봉둘레길,제주특별자치도 제주시 애월읍 구엄리,33.4797356,126.3819332,0
1762,제주모슬포알뜨르비행장 일제 지하벙커,제주특별자치도 서귀포시 대정읍 상모리 1670,33.2046641,126.2727667,0
1763,새별오름관광타운,제주특별자치도 제주시 애월읍 평화로 1529,33.3628158,126.3633602,0
1764,치유의숲 방문자센터,제주특별자치도 서귀포시 산록남로 2271,33.3017887,126.5095926,2
1765,김녕사굴,제주특별자치도 제주시 구좌읍 김녕리 201-4,33.5439116,126.7755357,1
1766,제주올레16코스 공식안내소,제주특별자치도 제주시 애월읍 고내리 1103-1,33.4671246,126.3387774,0
1767,추억의숲길,제주특별자치도 서귀포시 산록남로 2271,33.3017887,126.5095926,2
1768,솜반천,제주특별자치도 서귀포시 서홍동 1212-4,33.25239,126.5536702,2
1769,한라산영실,제주특별자치도 서귀포시 도순동 산 1,33.3098899,126.4744626,2
1770,표선해안도로,제주특별자치도 서귀포시 표선면 표선리,33.3225332,126.8228665,1
1771,붉은오름,제주특별자치도 서귀포시 성산읍 섭지코지로 261,33.4257554,126.931741,1
1772,돛오름,제주특별자치도 제주시 구좌읍 송당리 산 3,33.4803459,126.7995911,1
1773,형제섬,제주특별자치도 서귀포시 안덕면 사계리 산 44,33.210003,126.3144328,0
1774,제주곶자왈도립공원 탐방안내소,제주특별자치도 서귀포시 대정읍 에듀시티로 178,33.279349,126.2763069,0
1775,매오름,제주특별자치도 서귀포시 표선면 세화리 산 7,33.318663,126.811817,1
1776,바농오름,제주특별자치도 제주시 조천읍 교래리 산 108,33.4276176,126.6665803,3
1777,해거름마을공원 인증센터,제주특별자치도 제주시 한경면 판포리 1608-4,33.3700163,126.206681,0
1778,대정향교,제주특별자치도 서귀포시 안덕면 향교로 165-17,33.2393513,126.2883891,0
1779,제주올레5코스 공식안내소,제주특별자치도 서귀포시 남원읍 남태해안로 140,33.2812109,126.7340308,2
1780,동검은이오름,제주특별자치도 제주시 구좌읍 종달리 산 70,33.4880673,126.8804954,1
1781,월라봉,제주특별자치도 서귀포시 안덕면 감산리 1144,33.2439695,126.3497832,0
